LandUse,LotArea,BldgArea,NumBldgs,NumFloors,UnitsRes,LotFront,LotDepth,BldgFront,BldgDepth,ProxCode,LotType,AssessLand,BuiltFAR,BoroCode,BBL,XCoord,YCoord,ZoneMap,Sanborn,TaxMap,PLUTOMapID,Shape_Leng,Shape_Area,Largest Property Use Type - Gross Floor Area (ft²),Building Age,ENERGY STAR Score,Weather Normalized Source EUI (kBtu/ft²),Weather Normalized Site Natural Gas Use (therms),Weather Normalized Site Energy Use (kBtu),Latitude,Longitude,NTA,GeoID,ntaname,Mean household income (dollars),Civilian noninstitutionalized population with private insurance,Population in labour force,Population with determined poverty status,Population with 65 years and over,Population,Total households,School Employees,Population with bachelor’s degree or higher,Married males,Married females,Average household size,Vacant housing units,Median Gross Rent (dollars),Housing units with 3 or more vehicles available
3,12000,54000,1,6.0,61,100.0,120.0,75.0,120.0,2,5,351000,4.5,3,3049630044,1002861,173241,23a,310 077,31510,1,433.5580132,11613.44861,54000.0,55,38,133.3,37159.9,4893398.4,40.642312,-73.933266,East Flatbush-Farragut,BK1702,East Flatbush-Farragut,78762.0,20249,17993,34993,6524,35118,12408,9259,6727,12361,16770,2.83,982,1394.0,325
3,195865,388800,12,6.0,504,455.5,430.0,35.0,100.0,1,3,3525750,1.99,3,3049640040,999122,172244,23a,310 042,31510,1,1750.239493,191313.3527,412128.0,69,99,69.9,88731.1,15834319.1,40.639958,-73.945512,East Flatbush-Farragut,BK1702,East Flatbush-Farragut,78762.0,20249,17993,34993,6524,35118,12408,9259,6727,12361,16770,2.83,982,1394.0,325
6,28188,27094,1,1.0,0,244.33,100.0,225.0,100.0,3,5,508500,0.96,3,3050180070,1002346,170837,23a,315 021,31511,1,788.9632396,28735.54873,25500.0,41,47,90.3,12449.1,1680922.9,40.635855,-73.934516,East Flatbush-Farragut,BK1702,East Flatbush-Farragut,78762.0,20249,17993,34993,6524,35118,12408,9259,6727,12361,16770,2.83,982,1394.0,325
3,23546,74718,2,7.0,81,200.0,100.0,191.0,73.0,1,3,139050,3.17,3,3046280036,1005383,179404,17b,316 047,31501,1,673.7341134,23389.54271,73039.0,69,68,116.9,48825.7,6194734.8,40.658838,-73.923648,Rugby-Remsen Village,BK1704,East Flatbush-Remsen Village,60509.0,18876,18548,35958,5646,36660,14812,8692,6110,13163,17317,2.42,1342,1262.0,310
2,10000,30720,1,4.0,40,100.0,100.0,100.0,89.0,1,3,60750,3.07,3,3046320001,1005809,180538,17b,316 049,31501,1,404.401878,10221.2659,30720.0,93,5,175.7,37742.3,4286741.8,40.661994,-73.922448,Brownsville,BK1704,East Flatbush-Remsen Village,60509.0,18876,18548,35958,5646,36660,14812,8692,6110,13163,17317,2.42,1342,1262.0,310
2,7000,25200,1,4.0,27,70.0,100.0,70.0,90.0,2,3,267750,3.6,3,3035490029,1006366,181150,17b,316 049,31202,1,349.6152299,7455.681424,25210.0,89,46,110.2,14498.7,1898100.9,40.663996,-73.920027,Brownsville,BK1704,East Flatbush-Remsen Village,60509.0,18876,18548,35958,5646,36660,14812,8692,6110,13163,17317,2.42,1342,1262.0,310
4,12000,43200,1,4.0,42,120.0,100.0,120.0,90.0,3,3,81000,3.6,3,3045960043,1004616,180795,17b,316 039,31501,1,458.9629132,13065.02463,43500.0,92,5,154.3,35656.3,4625552.3,40.663193,-73.926552,Rugby-Remsen Village,BK1704,East Flatbush-Remsen Village,60509.0,18876,18548,35958,5646,36660,14812,8692,6110,13163,17317,2.42,1342,1262.0,310
2,10400,26928,1,4.0,35,80.0,130.0,80.0,118.0,2,5,70200,2.59,3,3045980058,1004896,181139,17b,316 041,31501,1,419.1687891,10385.76669,26928.0,91,2,192.9,89.9,4372353.9,40.663788,-73.925956,Rugby-Remsen Village,BK1704,East Flatbush-Remsen Village,60509.0,18876,18548,35958,5646,36660,14812,8692,6110,13163,17317,2.42,1342,1262.0,310
4,10000,31428,1,4.0,39,100.0,100.0,100.0,90.0,2,3,67500,3.14,3,3045990038,1005264,181336,17b,316 041,31501,1,414.5750765,10741.58517,31428.0,93,26,142.5,20582.0,2885567.7,40.664743,-73.924171,Brownsville,BK1704,East Flatbush-Remsen Village,60509.0,18876,18548,35958,5646,36660,14812,8692,6110,13163,17317,2.42,1342,1262.0,310
3,40000,144000,1,6.0,172,200.0,200.0,200.0,180.0,1,3,236700,3.6,3,3046100001,1004335,180246,17b,316 040,31501,1,808.0414838,40806.3664,144001.0,61,59,124.2,102578.0,13194593.1,40.661621,-73.927999,Rugby-Remsen Village,BK1704,East Flatbush-Remsen Village,60509.0,18876,18548,35958,5646,36660,14812,8692,6110,13163,17317,2.42,1342,1262.0,310
2,10000,29108,1,4.0,39,100.0,100.0,100.0,89.0,2,5,59850,2.91,3,3046150011,1005447,181123,17b,316 041,31501,1,410.7104883,10524.75175,33990.0,95,87,81.8,1682.0,1991597.0,40.66396,-73.9233,Brownsville,BK1704,East Flatbush-Remsen Village,60509.0,18876,18548,35958,5646,36660,14812,8692,6110,13163,17317,2.42,1342,1262.0,310
3,14600,68100,1,6.0,71,146.67,100.0,146.67,87.0,3,5,87300,4.66,3,3046320018,1006060,180398,17b,316 049,31501,1,498.6978771,15009.79131,68100.0,90,100,52.7,8837.0,1834218.8,40.662081,-73.921208,Brownsville,BK1704,East Flatbush-Remsen Village,60509.0,18876,18548,35958,5646,36660,14812,8692,6110,13163,17317,2.42,1342,1262.0,310
3,13500,64702,1,6.0,66,135.0,100.0,135.0,100.0,1,5,243000,4.79,3,3046700001,1007071,178777,17b,316 060,31502,1,484.9742462,13683.89109,64703.0,58,74,111.9,43872.4,5328605.8,40.657228,-73.917447,Rugby-Remsen Village,BK1704,East Flatbush-Remsen Village,60509.0,18876,18548,35958,5646,36660,14812,8692,6110,13163,17317,2.42,1342,1262.0,310
3,20000,73655,1,6.0,86,200.0,100.0,188.0,66.33,1,3,118350,3.68,3,3046880001,1006712,177451,17b,316 059,31502,1,592.4192477,19124.35958,73655.0,89,47,155.9,57566.4,7699483.3,40.653524,-73.918839,Rugby-Remsen Village,BK1704,East Flatbush-Remsen Village,60509.0,18876,18548,35958,5646,36660,14812,8692,6110,13163,17317,2.42,1342,1262.0,310
2,10000,36000,1,4.0,35,100.0,100.0,100.0,90.0,2,3,67500,3.6,3,3046270031,1005237,179265,17b,316 047,31501,1,395.2190998,9762.264566,36000.0,99,58,98.7,20753.4,2566392.4,40.658885,-73.92421,Rugby-Remsen Village,BK1704,East Flatbush-Remsen Village,60509.0,18876,18548,35958,5646,36660,14812,8692,6110,13163,17317,2.42,1342,1262.0,310
3,35000,61954,1,6.0,72,200.0,175.0,168.0,123.5,1,5,315000,1.77,3,3046670001,1006007,178651,17b,316 059,31502,1,637.7298215,20433.03068,64403.0,67,23,149.9,59879.4,7191274.8,40.656399,-73.921359,Rugby-Remsen Village,BK1704,East Flatbush-Remsen Village,60509.0,18876,18548,35958,5646,36660,14812,8692,6110,13163,17317,2.42,1342,1262.0,310
8,76284,62438,2,5.0,0,203.42,400.0,194.5,106.17,1,3,805500,0.82,3,3045990001,1004940,181638,17b,316 041,31501,1,1169.505894,77195.91754,118800.0,88,87,82.0,47894.1,6762925.6,40.665565,-73.926246,Brownsville,BK1704,East Flatbush-Remsen Village,60509.0,18876,18548,35958,5646,36660,14812,8692,6110,13163,17317,2.42,1342,1262.0,310
4,22278,54868,1,7.0,68,95.83,161.0,95.0,161.0,1,3,168300,2.46,3,3045970001,1004326,181411,17b,316 039,31501,1,760.1646235,22986.89144,51268.0,12,54,142.9,32384.3,4824434.8,40.664737,-73.928147,Rugby-Remsen Village,BK1704,East Flatbush-Remsen Village,60509.0,18876,18548,35958,5646,36660,14812,8692,6110,13163,17317,2.42,1342,1262.0,310
2,10296,33532,1,4.0,38,101.67,93.67,101.0,83.0,3,3,61200,3.26,3,3045980009,1004660,181638,17b,316 041,31501,1,402.6436158,10042.63039,33542.0,89,40,118.5,24979.5,2980926.4,40.6654,-73.926622,Rugby-Remsen Village,BK1704,East Flatbush-Remsen Village,60509.0,18876,18548,35958,5646,36660,14812,8692,6110,13163,17317,2.42,1342,1262.0,310
2,10000,32520,1,4.0,42,100.0,100.0,100.0,90.0,2,3,59850,3.25,3,3046150041,1005691,180674,17b,316 041,31501,1,412.1064257,10613.5261,37115.0,93,61,104.2,23508.0,2985729.5,40.66262,-73.92315,Brownsville,BK1704,East Flatbush-Remsen Village,60509.0,18876,18548,35958,5646,36660,14812,8692,6110,13163,17317,2.42,1342,1262.0,310
2,10000,30560,1,4.0,42,100.0,100.0,100.0,90.0,1,3,67500,3.06,3,3046300001,1005364,180163,17b,316 048,31501,1,399.0844803,9950.153566,30570.0,93,9,171.0,30452.2,3770224.5,40.661268,-73.924204,Rugby-Remsen Village,BK1704,East Flatbush-Remsen Village,60509.0,18876,18548,35958,5646,36660,14812,8692,6110,13163,17317,2.42,1342,1262.0,310
3,14665,61600,1,6.0,71,146.67,100.0,146.67,87.0,2,5,86850,4.2,3,3046320011,1005965,180510,17b,316 049,31501,1,492.0212319,14670.70352,61600.0,90,54,123.9,38570.2,5674916.0,40.662331,-73.921485,Brownsville,BK1704,East Flatbush-Remsen Village,60509.0,18876,18548,35958,5646,36660,14812,8692,6110,13163,17317,2.42,1342,1262.0,310
3,14667,61620,1,6.0,71,146.67,100.0,146.67,87.0,2,5,86850,4.2,3,3046320025,1006156,180286,17b,316 049,31501,1,496.735961,14910.15285,61620.0,90,45,124.5,50171.9,5876059.5,40.661834,-73.920931,Brownsville,BK1704,East Flatbush-Remsen Village,60509.0,18876,18548,35958,5646,36660,14812,8692,6110,13163,17317,2.42,1342,1262.0,310
3,49000,127764,2,6.0,120,148.0,387.33,165.0,80.0,1,3,289350,2.61,3,3048470004,1001472,178111,17b,310 051,31507,1,1135.317068,49076.00745,140540.0,63,35,128.9,121504.0,14062226.1,40.656151,-73.93784,East Flatbush-Farragut,BK1703,East Flatbush-Rugby,72575.0,21478,19928,39069,6811,39642,14742,9402,6393,13968,18522,2.63,1684,1346.0,344
3,49000,127764,2,6.0,120,148.0,387.33,165.0,80.0,1,3,289350,2.61,3,3048470004,1001472,178111,17b,310 051,31507,1,1135.317068,49076.00745,127764.0,63,16,141.3,121839.1,14062513.0,40.655827,-73.937614,East Flatbush-Farragut,BK1703,East Flatbush-Rugby,72575.0,21478,19928,39069,6811,39642,14742,9402,6393,13968,18522,2.63,1684,1346.0,344
8,253940,291398,5,4.0,0,335.0,564.0,190.0,145.0,1,5,2970900,1.15,3,3046020001,1002818,179498,17b,310 046,31501,1,2464.689039,258293.3739,230000.0,94,1,594.3,631308.1,88274400.9,40.660032,-73.932293,Prospect Lefferts Gardens-Wingate,BK1703,East Flatbush-Rugby,72575.0,21478,19928,39069,6811,39642,14742,9402,6393,13968,18522,2.63,1684,1346.0,344
4,10000,31480,1,4.0,37,100.0,100.0,100.0,89.0,2,3,58950,3.15,3,3046210031,1003874,178630,17b,310 054,31501,1,403.4932497,10175.33583,31480.0,91,29,125.9,27176.1,3113745.6,40.656992,-73.928999,Prospect Lefferts Gardens-Wingate,BK1703,East Flatbush-Rugby,72575.0,21478,19928,39069,6811,39642,14742,9402,6393,13968,18522,2.63,1684,1346.0,344
3,11440,59064,1,6.0,55,112.58,115.67,107.08,92.08,2,3,231750,5.16,3,3047750041,1005101,173427,23a,310 075,31505,1,427.2512357,11275.34289,63198.0,55,39,118.4,47877.9,5663758.2,40.642431,-73.92536,Rugby-Remsen Village,BK1703,East Flatbush-Rugby,72575.0,21478,19928,39069,6811,39642,14742,9402,6393,13968,18522,2.63,1684,1346.0,344
2,14000,52320,1,4.0,47,120.0,120.0,120.0,109.0,1,5,82800,3.74,3,3047030036,1005118,176359,17b,310 068,31503,1,501.4529289,15330.59644,52320.0,99,22,129.9,46110.7,5309028.8,40.650983,-73.924486,Rugby-Remsen Village,BK1703,East Flatbush-Rugby,72575.0,21478,19928,39069,6811,39642,14742,9402,6393,13968,18522,2.63,1684,1346.0,344
3,13691,57026,1,8.0,45,158.0,100.0,118.0,52.0,1,5,739350,4.17,3,3045920012,1003726,180176,17b,310 045,31501,1,487.8912837,14148.95967,46990.0,4,100,61.5,11779.3,1767692.3,40.661428,-73.929596,Prospect Lefferts Gardens-Wingate,BK1703,East Flatbush-Rugby,72575.0,21478,19928,39069,6811,39642,14742,9402,6393,13968,18522,2.63,1684,1346.0,344
8,104000,79847,1,3.0,0,200.0,600.0,189.0,281.0,1,3,1827000,0.77,3,3047440001,1006235,175270,23a,310 070,31504,1,1608.592841,106471.973,144000.0,88,75,81.4,63358.5,8148028.7,40.646877,-73.921006,Rugby-Remsen Village,BK1703,East Flatbush-Rugby,72575.0,21478,19928,39069,6811,39642,14742,9402,6393,13968,18522,2.63,1684,1346.0,344
3,20935,77993,1,6.0,89,200.0,113.02,200.0,108.0,1,3,471150,3.73,3,3048810034,1002086,176731,17b,310 057,31508,1,645.0838377,21666.61662,77993.0,60,58,125.1,54595.0,6897773.2,40.651487,-73.935964,East Flatbush-Farragut,BK1703,East Flatbush-Rugby,72575.0,21478,19928,39069,6811,39642,14742,9402,6393,13968,18522,2.63,1684,1346.0,344
4,12737,58644,1,6.0,61,120.0,107.08,110.0,107.0,2,3,544500,4.6,3,3048980004,1002066,176545,17b,310 064,31508,1,470.0434055,13718.51202,53844.0,91,100,57.6,2753.0,1396025.0,40.651213,-73.936137,East Flatbush-Farragut,BK1703,East Flatbush-Rugby,72575.0,21478,19928,39069,6811,39642,14742,9402,6393,13968,18522,2.63,1684,1346.0,344
2,10000,29168,1,4.0,34,100.0,100.0,100.0,89.0,3,5,67500,2.92,3,3046220024,1004123,178772,17b,310 054,31501,1,399.6312598,9977.576281,29168.0,90,9,155.9,33340.9,3708292.7,40.65751,-73.928079,Prospect Lefferts Gardens-Wingate,BK1703,East Flatbush-Rugby,72575.0,21478,19928,39069,6811,39642,14742,9402,6393,13968,18522,2.63,1684,1346.0,344
4,10000,31812,1,4.0,37,100.0,100.0,100.0,87.0,1,3,59850,3.18,3,3046200030,1003613,178611,17b,310 053,31501,1,399.9060763,9994.07313,31900.0,88,4,167.1,36076.0,4158616.8,40.656948,-73.929936,Prospect Lefferts Gardens-Wingate,BK1703,East Flatbush-Rugby,72575.0,21478,19928,39069,6811,39642,14742,9402,6393,13968,18522,2.63,1684,1346.0,344
4,7680,27520,1,4.0,27,80.0,96.0,80.0,86.0,2,3,155700,3.58,3,3048960003,1001506,176516,17b,310 064,31508,1,362.0729879,8114.376525,24920.0,91,1,190.8,38775.6,4299068.6,40.650931,-73.938022,East Flatbush-Farragut,BK1703,East Flatbush-Rugby,72575.0,21478,19928,39069,6811,39642,14742,9402,6393,13968,18522,2.63,1684,1346.0,344
2,10000,27600,1,4.0,32,100.0,100.0,100.0,87.0,1,5,225000,2.76,3,3046220014,1004109,178952,17b,310 054,31501,1,405.9769602,10300.4508,27600.0,92,14,146.4,28986.6,3254803.1,40.657924,-73.928122,Prospect Lefferts Gardens-Wingate,BK1703,East Flatbush-Rugby,72575.0,21478,19928,39069,6811,39642,14742,9402,6393,13968,18522,2.63,1684,1346.0,344
3,10000,36444,1,6.0,56,100.0,100.0,77.5,100.0,1,3,58950,3.64,3,3046750001,1003314,177370,17b,310 059,31502,1,425.1303884,11287.48837,36444.0,58,13,193.0,36886.3,4817665.3,40.653754,-73.931265,Rugby-Remsen Village,BK1703,East Flatbush-Rugby,72575.0,21478,19928,39069,6811,39642,14742,9402,6393,13968,18522,2.63,1684,1346.0,344
2,12000,35008,1,4.0,40,120.0,100.0,120.0,89.0,1,3,135000,2.92,3,3048600031,1000657,177347,17b,310 056,31507,1,441.0987975,12061.93199,35008.0,92,19,135.0,35335.2,3896717.2,40.653167,-73.941022,East Flatbush-Farragut,BK1703,East Flatbush-Rugby,72575.0,21478,19928,39069,6811,39642,14742,9402,6393,13968,18522,2.63,1684,1346.0,344
4,22770,90954,1,6.0,94,227.58,100.0,227.5,80.0,1,3,512550,3.99,3,3048650001,1001955,177769,17b,310 057,31507,1,663.1098537,23209.94003,90944.0,81,51,133.7,85007.4,9653952.1,40.654748,-73.936512,East Flatbush-Farragut,BK1703,East Flatbush-Rugby,72575.0,21478,19928,39069,6811,39642,14742,9402,6393,13968,18522,2.63,1684,1346.0,344
3,10000,44928,1,6.0,53,100.0,100.0,100.0,90.0,2,3,337500,4.49,3,3048910001,1000201,176416,17b,310 028,31508,1,408.7862254,10443.78577,44928.0,88,26,154.6,38075.4,4859786.5,40.650845,-73.942786,East Flatbush-Farragut,BK1703,East Flatbush-Rugby,72575.0,21478,19928,39069,6811,39642,14742,9402,6393,13968,18522,2.63,1684,1346.0,344
3,12792,46680,1,6.0,63,100.0,127.92,85.33,110.33,1,3,546750,3.65,3,3048910006,1000303,176411,17b,310 028,31508,1,462.1024994,13150.13646,46680.0,63,30,149.3,38858.7,5156831.6,40.651111,-73.941896,East Flatbush-Farragut,BK1703,East Flatbush-Rugby,72575.0,21478,19928,39069,6811,39642,14742,9402,6393,13968,18522,2.63,1684,1346.0,344
2,8000,28800,1,4.0,35,80.0,100.0,80.0,90.0,3,3,198000,3.6,3,3048990033,1002464,176131,17b,310 065,31508,1,365.7504605,8273.93991,28800.0,90,29,123.7,25604.9,2872276.7,40.649834,-73.934783,East Flatbush-Farragut,BK1703,East Flatbush-Rugby,72575.0,21478,19928,39069,6811,39642,14742,9402,6393,13968,18522,2.63,1684,1346.0,344
3,9000,48150,1,6.0,57,100.0,89.83,100.0,61.42,1,3,60750,5.35,3,3048510001,1002431,178338,17b,310 052,31507,1,385.7065482,9263.415371,46525.0,61,73,111.9,25822.3,3473030.4,40.656375,-73.934452,East Flatbush-Farragut,BK1703,East Flatbush-Rugby,72575.0,21478,19928,39069,6811,39642,14742,9402,6393,13968,18522,2.63,1684,1346.0,344
4,11880,76339,1,6.0,50,120.0,99.5,110.0,99.0,2,3,459900,6.43,3,3048990008,1002407,176570,17b,310 065,31508,1,443.4581047,12191.29496,76339.0,90,84,84.0,35273.0,4495458.2,40.651124,-73.934234,East Flatbush-Farragut,BK1703,East Flatbush-Rugby,72575.0,21478,19928,39069,6811,39642,14742,9402,6393,13968,18522,2.63,1684,1346.0,344
2,1500,33765,1,3.0,43,20.0,75.0,200.0,100.0,1,5,27000,22.51,3,3041910016,1018824,186028,17c,308 038,31307,1,728.0772331,30565.17468,43803.0,9,49,107.4,22349.6,3076906.0,40.67717,-73.875822,East New York,BK0505,East New York-City Line,54018.0,19672,17775,44421,4460,44646,15113,12271,3776,15364,19054,2.92,1575,1176.0,216
2,34906,38012,13,3.0,40,158.67,220.0,170.75,139.75,1,5,442350,1.09,3,3042130001,1019644,185494,17c,308 038,31307,1,768.8529851,36050.69928,38012.0,26,33,128.9,31252.0,3703153.1,40.675374,-73.872191,East New York,BK0505,East New York-City Line,54018.0,19672,17775,44421,4460,44646,15113,12271,3776,15364,19054,2.92,1575,1176.0,216
8,18300,32967,1,3.0,32,200.0,100.0,200.0,100.0,1,3,96300,1.8,3,3042290016,1018992,185133,17c,308 038,31307,1,602.0180061,18479.84268,32967.0,22,1,184.6,24202.4,3686601.4,40.674989,-73.874723,East New York,BK0505,East New York-City Line,54018.0,19672,17775,44421,4460,44646,15113,12271,3776,15364,19054,2.92,1575,1176.0,216
2,10000,27230,1,4.0,38,100.0,100.0,100.0,89.0,1,5,28350,2.72,3,3041560006,1018716,186298,17c,308 032,31306,1,397.6034167,9877.968878,27230.0,92,13,156.8,28821.7,3325915.8,40.6779,-73.876001,East New York,BK0505,East New York-City Line,54018.0,19672,17775,44421,4460,44646,15113,12271,3776,15364,19054,2.92,1575,1176.0,216
2,52950,42485,1,3.0,54,217.5,200.0,150.0,94.62,1,5,124200,0.8,3,3045710050,1022973,180478,18b,308 075,31405,1,1035.204444,52812.55491,42485.0,17,46,121.4,27091.2,3535015.8,40.661976,-73.859987,East New York,BK0505,East New York-City Line,54018.0,19672,17775,44421,4460,44646,15113,12271,3776,15364,19054,2.92,1575,1176.0,216
3,14656,71664,1,6.0,64,40.0,100.0,97.0,62.0,2,5,298350,4.89,3,3042570006,1021822,185182,18a,308 042,31308,1,493.9307406,13787.1393,71664.0,4,91,82.9,31149.9,4069448.2,40.674815,-73.86411,East New York,BK0505,East New York-City Line,54018.0,19672,17775,44421,4460,44646,15113,12271,3776,15364,19054,2.92,1575,1176.0,216
2,53378,101520,2,4.0,83,285.0,170.0,270.0,47.0,1,3,720450,1.9,3,3045170003,1023406,182350,18b,308 061,31404,1,961.2289035,56538.17729,101520.0,17,13,137.7,38791.1,7418602.5,40.666896,-73.859213,East New York,BK0505,East New York-City Line,54018.0,19672,17775,44421,4460,44646,15113,12271,3776,15364,19054,2.92,1575,1176.0,216
6,34615,27500,1,1.0,0,147.58,156.5,145.0,180.0,2,3,311400,0.79,3,3043400001,1013318,178298,17d,317 013,31402,1,799.5501622,33253.40505,27500.0,85,79,38.0,9465.0,964358.6,40.656453,-73.895222,East New York,BK0503,East New York-New Lots,54129.0,23957,21510,47258,6425,47868,18599,12297,5034,16297,21757,2.52,2350,1120.0,357
3,39000,84005,1,5.0,74,200.0,195.0,193.0,125.0,1,4,171900,2.15,3,3038080011,1014218,182042,17d,316 032,31207,1,783.8725643,38400.71187,129651.0,89,63,96.8,71645.9,8959124.9,40.666595,-73.892383,East New York (Pennsylvania Ave),BK0503,East New York-New Lots,54129.0,23957,21510,47258,6425,47868,18599,12297,5034,16297,21757,2.52,2350,1120.0,357
4,16700,77082,0,7.0,62,100.0,200.0,200.0,100.0,2,4,826650,4.62,3,3038180122,1012491,181179,17d,316 030,31207,1,607.3323804,17417.36535,66332.0,1,100,38.2,9035.0,1615983.6,40.663685,-73.898573,East New York (Pennsylvania Ave),BK0503,East New York-New Lots,54129.0,23957,21510,47258,6425,47868,18599,12297,5034,16297,21757,2.52,2350,1120.0,357
8,20000,48000,1,5.0,0,200.0,100.0,160.0,55.0,2,4,270000,2.4,3,3038250021,1014318,181529,17d,316 032,31207,1,631.8964978,21763.69895,48000.0,8,1,349.9,41440.1,8587802.3,40.665093,-73.891701,East New York (Pennsylvania Ave),BK0503,East New York-New Lots,54129.0,23957,21510,47258,6425,47868,18599,12297,5034,16297,21757,2.52,2350,1120.0,357
6,406000,274340,1,1.0,0,700.0,580.0,417.0,575.0,1,5,2376900,0.68,3,3081340301,1011558,176976,17d,317 034,32404,1,2505.611589,386574.1349,274340.0,48,56,151.2,145100.7,23886168.3,40.65152,-73.900776,East New York,BK0503,East New York-New Lots,54129.0,23957,21510,47258,6425,47868,18599,12297,5034,16297,21757,2.52,2350,1120.0,357
10,94938,57400,1,1.0,0,228.0,363.85,200.0,257.0,1,3,672300,0.6,3,3081560100,1012498,176566,17d,317 034,32404,1,1319.393483,95805.36096,57400.0,49,97,63.4,2811.8,1476228.3,40.650919,-73.898459,East New York,BK0503,East New York-New Lots,54129.0,23957,21510,47258,6425,47868,18599,12297,5034,16297,21757,2.52,2350,1120.0,357
10,94938,57400,1,1.0,0,228.0,363.85,200.0,257.0,1,3,672300,0.6,3,3081560100,1012498,176566,17d,317 034,32404,1,1319.393483,95805.36096,55000.0,49,97,66.2,2811.8,1476228.3,40.650919,-73.898459,East New York,BK0503,East New York-New Lots,54129.0,23957,21510,47258,6425,47868,18599,12297,5034,16297,21757,2.52,2350,1120.0,357
4,10000,36000,1,4.0,41,100.0,100.0,100.0,90.0,2,3,135000,3.6,3,3038350001,1012640,180210,17d,316 037,31208,1,414.3839574,10730.87768,36010.0,89,5,170.2,41024.7,4752339.8,40.661418,-73.897993,East New York (Pennsylvania Ave),BK0503,East New York-New Lots,54129.0,23957,21510,47258,6425,47868,18599,12297,5034,16297,21757,2.52,2350,1120.0,357
2,10000,30616,2,4.0,39,100.0,100.0,50.0,90.0,1,3,180000,3.06,3,3038030001,1012931,181430,17d,316 031,31207,1,401.9915826,10099.32923,30616.0,103,13,158.6,33518.0,3829091.7,40.664716,-73.896924,East New York (Pennsylvania Ave),BK0503,East New York-New Lots,54129.0,23957,21510,47258,6425,47868,18599,12297,5034,16297,21757,2.52,2350,1120.0,357
8,12000,26000,1,6.0,20,120.0,100.0,53.0,82.0,1,3,324000,2.17,3,3038750054,1012999,178432,17d,317 010,31208,1,455.9082163,12883.17578,26000.0,19,46,168.3,13765.6,2423416.3,40.656358,-73.896559,East New York,BK0503,East New York-New Lots,54129.0,23957,21510,47258,6425,47868,18599,12297,5034,16297,21757,2.52,2350,1120.0,357
2,24951,36447,2,4.0,48,180.0,200.0,163.0,48.0,3,4,449100,1.46,3,3042950063,1013331,179564,17d,317 012,31401,1,754.8325783,24379.25814,36447.0,13,66,98.1,29363.5,3112004.8,40.659445,-73.895581,East New York (Pennsylvania Ave),BK0503,East New York-New Lots,54129.0,23957,21510,47258,6425,47868,18599,12297,5034,16297,21757,2.52,2350,1120.0,357
3,38640,84434,1,7.0,80,210.0,184.0,163.0,74.0,1,3,539100,2.19,3,3043750070,1016851,179198,17d,317 082,31403,1,788.0004653,38639.97551,86123.0,6,94,79.7,30615.0,4366338.7,40.658333,-73.881854,East New York,BK0503,East New York-New Lots,54129.0,23957,21510,47258,6425,47868,18599,12297,5034,16297,21757,2.52,2350,1120.0,357
6,50000,42734,1,1.0,0,200.0,250.0,199.0,157.0,1,3,450000,0.85,3,3043670015,1014811,178053,17d,317 038,31403,1,902.4428518,50340.63031,28489.0,58,39,116.2,11175.5,2471270.0,40.65485,-73.889865,East New York,BK0503,East New York-New Lots,54129.0,23957,21510,47258,6425,47868,18599,12297,5034,16297,21757,2.52,2350,1120.0,357
2,147463,229250,6,4.0,240,157.33,535.49,132.57,54.75,1,3,2281500,1.55,3,3043750001,1016590,179224,17d,317 082,31403,1,1769.966249,147059.8622,249992.0,2,95,66.9,78246.8,10863907.8,40.658652,-73.884265,East New York,BK0503,East New York-New Lots,54129.0,23957,21510,47258,6425,47868,18599,12297,5034,16297,21757,2.52,2350,1120.0,357
6,285000,177386,1,1.0,0,678.58,487.0,276.0,362.0,1,3,2565000,0.62,3,3081560001,1012724,176877,17d,317 036,32404,1,2203.714774,293049.0932,168000.0,48,34,65.6,50200.4,7071380.1,40.652306,-73.896349,East New York,BK0503,East New York-New Lots,54129.0,23957,21510,47258,6425,47868,18599,12297,5034,16297,21757,2.52,2350,1120.0,357
